address,brand,city,dealer,lat,lng,phone,province,tel
上海市宝山区江杨南路1381号,vico,上海市,上海中进众旺汽车销售服务有限公司,31.3389660000,121.4740300000,021-51051775,上海市,021-51050088
上海安亭国际汽车城核心贸易区步行街401号(4S),vico,上海市,上海腾众汽车销售服务有限公司,31.291009,121.175618,400-8200-410,上海市,400-8200-410
南京市雨花台区软件大道22号,vico,南京市,南京交家电车辆有限公司,31.988024,118.801495,025-84643577\84644399,江苏省,025-84647777
江苏省南京市江宁区东山街道临麒路33号(东麒路汽车园内),vico,南京市,南京景众汽车销售服务有限公司,31.9905843239,118.8818019563,025－66619199,江苏省,025-66617666 
江苏省南通市经济开发区星湖大道汽车城1号,vico,南通市,南通德立汽车销售服务有限公司,31.923112,120.989754,0513-89195889/0513-89028011,江苏省,0513-89195888
江苏省常州市武进汽车城D区5号,vico,常州市,常州德立汽车销售服务有限公司,31.7011585362,119.9731955615,0519-86552999/0519-86199557,江苏省,0519-86577888
江苏省扬州市邗江区荷叶东路国际汽车城内大众进口店,vico,扬州市,扬州新丰泰汽车有限责任公司,32.457277,119.394745,0514-82992555,江苏省,0514-87583888
无锡市惠山区江海西路1107号,vico,无锡市,无锡金阊众翔汽车销售服务有限公司,31.6282951668,120.2270897048,0510-80248700,江苏省,0510-68000000
江苏省无锡市滨湖区胡埭镇钱胡路1169号,vico,无锡市,无锡腾众汽车销售服务有限公司,31.567688193003,120.14690713979,0510-85102727,江苏省,400-110-2323
江苏省江阴市澄江街道绮山村(江阴国际汽车文化城内) ,vico,江阴市,江阴中进众旺汽车销售服务有限公司,31.89595,120.323234,0510-86980799,江苏省,0510-86980777 0202
江苏省泰州市经济开发区泰州大道 315号,vico,泰州市,泰州天恒达汽车贸易有限公司,32.409337123591,119.91451325853,0523-86197999,江苏省,0523-86196888
江苏省苏州市工业园区双圩路21号,vico,苏州市,苏州新丰泰汽车销售服务有限公司,31.345163792642,120.8184368189,0512-86669990,江苏省,0512-86669999
江苏省苏州市马运路208号,vico,苏州市,苏州市金阊众翔汽车销售服务有限公司,31.325277315678,120.56097400723,0512-65511998,江苏省,0521-88888000
江苏省镇江市新区丁卯开发区纬三路与武将路交叉口处,vico,镇江市,镇江德立汽车销售服务有限公司,32.185588,119.513376,0511-83810813,江苏省,0511-83363888
浙江省义乌市恒风汽车城大众进口4s店,vico,义乌市,义乌恒众汽车销售服务有限公司,29.370624,120.054155,0579-89905599,浙江省,0579-89905999
台州市路桥区路南街道方林苑东侧,vico,台州市,台州德业汽车有限公司,28.563322053014,121.40459368506,0576-82102222,浙江省,0576-82728888
浙江省省嘉兴市南溪东路亚太路口,vico,嘉兴市,嘉兴禾众睿德汽车销售服务有限公司,30.751886228741,120.83437045685,0573-83187222,浙江省,0573-82586999
浙江省省宁波市鄞州区下应北路628号,vico,宁波市,宁波中进众旺汽车销售服务有限公司,29.826130477114,121.60273430969,0574-28810099,浙江省,0574-28829999
浙江省省宁波市通达路368号(环城南路与通达路交叉口),vico,宁波市,宁波众通汽车有限公司,29.857411007373,121.51955523661,0574-27877733,浙江省,0574-27879999
浙江省杭州市拱墅区石祥路471-5号,vico,杭州市,浙江元通捷通汽车有限公司,30.336913,120.133455,0571-28021199,浙江省,0571-28060333
浙江省省杭州市滨江区江凌路1780号,vico,杭州市,杭州百得利汽车有限公司,30.213328678665,120.22542573332,0571-28099899,浙江省,0571-28099800
浙江省杭州市艮山东路198-1号,vico,杭州市,浙江捷通汽车有限公司,30.295431231599,120.24793792309,0571-28069166,浙江省,0571-28992222
浙江省省温州市南郊乡温州大道灯塔工业区16号,vico,温州市,温州之远汽车有限公司,27.988611343365,120.67676247959,0577-85551515,浙江省,0577-85551818
湖州市吴兴区环渚乡龙溪村,vico,湖州市,湖州禾众誉德汽车销售服务有限公司,30.890907,120.149807,0572-2582668,浙江省,0572-2229999
安徽省合肥市包河工业区纬一路22号,vico,合肥市,安徽风之星汽车股份有限公司,31.8038733581,117.3589326332,0551-63877588,安徽省,0551-63877666
江苏省无锡市新区行创四路8号,vico,无锡市,无锡新丰泰汽车有限责任公司,31.537706,120.39476,0510-82809995,江苏省,0510-88845888
上海市普陀区红柳路399号,vico,上海市,科乐通汽车销售服务（上海）有限公司,31.304900235479,121.36189487756,021-31068016,上海市,4001658899
阜阳市经济技术开发区新安大道798号,vico,阜阳市,阜阳市瑞嘉汽车销售服务有限公司,32.8562339480,115.8643496701,0558-3976666,安徽省,0558-3977777
北京市海淀区西北旺镇百旺绿谷汽车园,vico,北京市,北京中进众旺汽车销售服务有限公司,40.057483121823,116.26232075334,010-82402288-800,北京市,010-82402288
北京市昌平区新亚运村汽车交易市场B区A02,vico,北京市,北京华日菱汽车贸易有限公司,40.138837078522,116.42836254384,010-81777500-8025,北京市,010-81777500
北京市朝阳区将台乡坝河北岸8号,vico,北京市,北京骏宝捷汽车销售服务有限公司,39.973974,116.498723,010-64326688,北京市,010-64326688
北京市丰台区南四环中路161号,vico,北京市,大众汽车服务中心（北京）有限公司,39.838560999999999,116.383145,010-67549988-600,北京市,010-67549988-600
吉林省长春市西新经济技术开发区长沈路4222号,vico,长春市,长春尚腾汽车销售服务有限公司,43.825751559671,125.21110710043,0431-85986633,吉林省,0431-85986677
吉林省长春市经济技术开发区东环城路10056号,vico,长春市,长春大昌合众汽车销售服务有限公司,43.863831931996,125.40390402942,0431-84611666,吉林省,0431-84611116
天津空港加工区汽车园中路12号,vico,天津市,天津空港众辉汽车销售有限公司,39.1653380963,117.3784995650,022-84905677,天津市,022-84905688
天津市西青经济开发区津赛达零支路与赛达世纪大道交口,vico,天津市,天津市中顺联众汽车服务有限公司,38.991666343354,117.27215384998,022-58189188/18920585698,天津市,022-58335555
山东省济南市无影山中路西端新匡山汽车大世界南区西一号,vico,济南市,济南德辉汽车销售服务有限公司,36.6874161212,116.9531398082,0531-83156222,山东省,0531-83156000
山东省淄博市张店区山泉路89号,vico,淄博市,淄博润之坤汽车销售有限公司,36.774294971667,118.04734106321,0533-7989333,山东省,0533-7989111
河南省洛阳市九都路东延伸线名车苑内,vico,洛阳市,洛阳中豫汽车贸易有限公司,34.687971705774,112.51505029062,0379-63179999/0379-63579999,河南省,0379-63178888
河南省郑州市惠济区开元路与花园路交叉路口南50米路西(河南省汽贸中心院内),vico,郑州市,河南中豫汽车贸易有限公司,34.871179330242,113.68436953182,0371-55553700,河南省,0371-55556111
河南省郑州市东经济技术开发区第九大街与经北一路交汇处(经北一路3号),vico,郑州市,河南国际汽车贸易有限公司,34.727211157792,113.77106201577,0371-61000666/0371-66737377,河南省,0371-86152666
云南省昆明市昆明度假区滇池路1268号,vico,昆明市,云南德众汽车销售服务有限公司,24.99667,102.668051,0871-68895100,云南省,0871-8022366
4S店:成都市火车南站西路2080号,vico,成都市,四川新双立汽车销售服务有限责任公司,30.591336,104.028858,028-85280712/13/14/15/16,四川省,028-85280700
成都市锦江区锦江大道石胜路198汽车工业园,vico,成都市,成都新进程汽车销售服务有限责任公司,30.593552720596,104.12020686268,028-65722870,四川省,028-82818888
成都市金牛区蜀西路58号精城国际大厦1层,vico,成都市,成都新鸿众汽车销售服务有限责任公司,30.72517,103.99133,028-65722880,四川省,028-87669000
四川省绵阳市高新区永兴镇金祥路1号,vico,绵阳市,绵阳新双立汽车销售服务有限责任公司,31.465249880734,104.65154373718,028-65722890,四川省,0816-2589799
宁夏回族自治区银川市兴庆区丽景北街800号,vico,银川市,宁夏和众进口汽车销售服务有限公司,38.497624312335,106.31276494558,0951-5088885-2,宁夏回族自治区,0951-5088885
新疆维吾尔自治区乌鲁木齐市鲤鱼山北路1号新疆赛博特国际汽车城A4-02号,vico,乌鲁木齐市,新疆腾众汽车销售服务有限公司,43.8791887171,87.596935897564,0991-6650288,新疆维吾尔自治区,0991-6698788
乌鲁木齐市米东区振兴中路1725号,vico,乌鲁木齐市,新疆天汇华鑫汽车销售服务有限公司,43.955062,87.633799,0991-3382255,新疆维吾尔自治区,0991-3386222
甘肃省兰州市安宁区北滨河路银滩大桥东北侧,vico,兰州市,兰州金河康汽车销售服务有限公司,36.097948905996,103.72234677702,0931-7665612,甘肃省,0931-7713555
贵州省贵阳市花溪区孟关乡孟关汽贸城红星路,vico,贵阳市,贵州新双立汽车销售服务有限责任公司,26.402047,106.747856,0851-83900698,贵州省,0851-83900696
重庆市北部新区金渝大道99号附28号,vico,重庆市,重庆博众辉锐汽车销售有限公司,29.650155399452,106.57896644746,023-89112820,重庆市,023-89112009
重庆市渝北区龙溪街道松牌路521号,vico,重庆市,重庆百事达华轩汽车销售服务有限公司,29.604452534235,106.52495962157,023-86799555,重庆市,023-86790999
陕西省榆林市高新技术产业园区博源路2号 ,vico,榆林市,榆林德泰汽车销售服务有限公司,38.16621553049,109.74773582199,0912-3422456,陕西省,0912-3668888
西安市欧亚一路1555号,vico,西安市,陕西新丰泰汽车技术开发有限责任公司,34.3371578669,109.0054111081,029-86104050-8206,陕西省,029-86104050
陕西省西安市长安区航天产业基地东长安街389号,vico,西安市,陕西馨海德宇汽车销售服务有限公司,34.248892,108.894408,029-89233366,陕西省,029-89237777
青海省西宁市经济技术开发区昆仑东路22号,vico,西宁市,青海嘉信汽车销售服务有限公司,36.569050121015,101.8778196599,0971-4116868；0971-4116869,青海省,0971-4116866
商丘市梁园区新兴路与富康路交叉口西方北角,vico,商丘市,商丘中豫汽车贸易有限公司,34.453194,115.606218,0370-2570110,河南省,0370-2570000
云南省昆明市官渡区福保路1号凯旋利现代城1号楼一层西南侧,vico,昆明市,云南新双立汽车销售服务有限责任公司,24.9816880000,102.7252340000,0871-63330199,云南省,0871-63186608
山东省烟台市福山区旺远高端汽车城8号,vico,烟台市,烟台德辉汽车销售服务有限公司,37.476543584208,121.2268358004,0535-6985766/7,山东省,18615055637
青岛市李沧区重庆中路851号A区内,vico,青岛市,青岛德辉汽车销售服务有限公司,36.19862,120.409252,0532-88915555,山东省,0532-88600000
山东省青岛市黑龙江中路177号,vico,青岛市,青岛百得利汽车销售有限公司,36.244363097568,120.4376386877,0532-55551900,山东省,0532-55583333
大同市南环路西延段东侧庞大汽车文化园林广场,vico,大同市,大同市华菱丰汽车贸易有限公司,40.072544321057,113.30910981142,0352-5116819,山西省,0352-5116818
山西省太原市平阳南路6号南中环街红三角汽车广场一层,vico,太原市,山西华菱丰汽车贸易有限公司,37.798747525934,112.55832227793,0351-7037251,山西省,0351-7037256
河北省唐山市开平区开越路299号A区2号,vico,唐山市,唐山众腾汽车销售有限公司,39.656423055011,118.26859812795,0315-3373777-2,河北省,0315-3373777-1
河北省唐山市路南区唐柏路60号,vico,唐山市,唐山庞大兴锐汽车销售服务有限公司,39.594803,118.200775,0315-2965970,河北省,0315-2962262
河北石家庄市北二环东路68号河北国际汽车园区,vico,石家庄市,河北华菱丰汽车贸易有限公司,38.077124266516,114.55576230349,0311-85661026/27,河北省,0311-85661022
辽宁省大连市甘井子区华北路736号,vico,大连市,大连大昌合众汽车销售服务有限公司,39.024958,121.626582,0411-86531610,辽宁省,0411-88152100
辽宁省沈阳市于洪区沈大路89号（北李官高速路口对面）,vico,沈阳市,沈阳大昌合众汽车销售服务有限公司,41.7989469631,123.2849265491,024-86890300,辽宁省,024-86890700
辽宁省沈阳市铁西区北二中路41号,vico,沈阳市,辽宁川达汽车销售服务有限公司,41.82047292387417,123.35713000000003,024-25517111,辽宁省,024-25515111
黑龙江省哈尔滨道外区先锋路469号,vico,哈尔滨市,哈尔滨大昌合众汽车销售服务有限公司,45.772798717505,126.69332392142,0451-88627510,黑龙江省,0451-88627511
内蒙古包头市昆都仑区白云路南端,vico,包头市,包头众锐汽车销售服务有限公司,40.595062862686,109.8157351787,0472-6166866,内蒙古自治区,0472-6166868
内蒙古包头市稀土高新区稀土路15号,vico,包头市,包头市华日菱汽车贸易有限公司,40.687947048606,109.81835723788,0472-5173119,内蒙古自治区,0472-5138899
内蒙古呼和浩特市回民区海拉尔西街利丰汽车城东300米,vico,呼和浩特市,内蒙古华菱丰汽车贸易有限公司,40.82965,111.623074,0471-3606633,内蒙古自治区,0471-3606333
内蒙古鄂尔多斯市包府路铜川镇汽车博览园进口大众德众鑫4S店,vico,鄂尔多斯市,鄂尔多斯市德众鑫汽车销售有限责任公司,39.809989878356,110.11147056472,0477-5851122,内蒙古自治区,0477-5855111
山东省潍坊市坊子区潍州路与八马路交叉口,vico,潍坊市,潍坊百得利贸易有限公司,36.5937583518,119.1362178084,0536-2249595,山东省,0536-2249999
哈尔滨市道里区机场路161-1号,vico,哈尔滨市,哈尔滨尚腾汽车销售服务有限公司,45.705866157712,126.55019253787,0451-88375544,黑龙江省,0451-88346644
河北省石家庄市北二环西路35号,vico,石家庄市,河北华日菱汽车贸易有限公司,38.0905160000,114.4933170000,0311-89887787,河北省,0311-66180808
太原市万柏林区迎泽西大街铁道西侧闫家沟村铁西综合楼29号楼,vico,太原市,山西华日菱汽车贸易有限公司,37.8630620000,112.4816730000,0351-2961077,山西省,0351-6810812
广东省东莞市寮步镇国际汽车城B-02-02号,vico,东莞市,东莞市华熙汽车销售有限公司,23.016784966677,113.85636483251,0769-81191390,广东省,0769-81191678
广东省东莞市厚街镇北环路1号汇景集团1楼,vico,东莞市,东莞市宝瑞汽车销售服务有限公司,22.954702002775,113.67505621435,0769-85877999/400-0769-663,广东省,0769-82688333
广东省中山市西区沙朗彩虹大道169号,vico,中山市,中山市德熙进口汽车销售服务有限公司,22.564393358066,113.34540024928,0760-85118638,广东省,0760-88780056
广东省佛山市南海区桂江立交东南侧,vico,佛山市,佛山正通众锐汽车销售服务有限公司,23.072142548163,113.15774028176,0757-86082688,广东省,0757-81859999
广东省广州市白云区白云大道北1361号,vico,广州市,广东乘用汽车销售有限公司,23.2340510479,113.3085071634,020-36220700,广东省,020-86055808
广东省广州市番禺市广路989号,vico,广州市,广州鸿粤鸿众汽车销售服务有限公司,22.950735077427,113.37102946924,020-39108208,广东省,020-39108008
广东省惠州市江北西区7号小区D1(金山汽车城内),vico,惠州市,惠州市德意进口汽车销售服务有限公司,23.137671877297,114.40186966124,0752-5869239,广东省,0752-5808999
广东省汕头市龙湖区黄河路39号,vico,汕头市,汕头市众驰汽车有限公司,23.3918205299,116.7389365870,0754-89982211,广东省,0754-89981999
深圳市罗湖区清水河三路18号博隆大厦四楼BL-402号,vico,深圳市,深圳市华熙汽车销售服务有限公司,22.581472,114.116775,0755-25139880,广东省,0755-83705222
广东省深圳市龙岗区龙岗大道新生段7180号（佳得宝斜对面）,vico,深圳市,深圳市德鹏进口汽车销售有限公司,22.65757,114.216625,0755-84853355,广东省,0755-84853333
广东省珠海市香洲区名华二路9号南溪国际名车城,vico,珠海市,珠海市华熙汽车销售服务有限公司,22.32370223902,113.47610017431,0756-8986999,广东省,0756-8986999
广西壮族自治区南宁市白沙大道52号,vico,南宁市,广西弘德腾锐汽车销售服务有限公司,22.784819594866,108.32111395576,0771-4892291,广西壮族自治区,0771-4910088
海南省海口市南海大道113号,vico,海口市,海南华众汽车销售服务有限公司,20.002155510422,110.30593599387,0898-66822765,海南省,0898-6635118
湖北省武汉市盘龙城经济开发区盘龙汽车城,vico,武汉市,湖北尚腾汽车贸易有限公司,30.728576929186,114.24549419279,027-61871870,湖北省,027-61871519
福建省厦门市集美区后溪镇岩兴路89号（厦门车管所隔壁）,vico,厦门市,厦门众骋汽车有限公司,24.496417927426,118.08811065883,0592-5650166,福建省,0592-6039166
福建省厦门市湖里区金尚路1968号之三,vico,厦门市,厦门盈众润宇汽车销售有限公司,24.522280831932,118.15532241166,0592-2560666,福建省,0592-2629888
福建省泉州市南环路1234号,vico,泉州市,泉州盈众润宇汽车销售有限公司,24.913931147247,118.52337341899,0595-86730666,福建省,0595-28286666
福建省福州市仓山区城门镇黄山村观音亭1号,vico,福州市,福建盈众润达汽车销售有限公司,26.0206699353,119.3592415078,0591-88351999,福建省,0591-88351888
湖南省长沙县星沙中南汽车世界B区03号,vico,长沙市,湖南德熙进口汽车销售服务有限公司,28.238672077589,113.06883520338,0731-82885123,湖南省,0731-82887766
湖南省长沙市天心区雀园路379号,vico,长沙市,湖南德顺汽车贸易有限公司,28.097330191437,112.99539257675,0731-82733009,湖南省,0731-88232222
晋江市罗山街道缺塘社区汽车市场二期A区,vico,泉州市,泉州众骋汽车有限公司,24.789404,118.575691,0595-82789998,福建省,0595-82689998
江西省南昌市青山湖区北京东路399号,vico,南昌市,江西广甸汽车销售服务有限公司,28.680535,115.951162,0791-88328688,江西省,0791-88330668
长治市北外环路机场转盘一公里处,vico,长治市,长治市华菱丰汽车贸易有限公司,36.244422,113.133257,0355-8512816,山西省,0355-8512832
湖北省武汉市洪山区青菱乡红霞村三家店特一号动力车产业园内,vico,武汉市,湖北德宸汽车销售服务有限公司,31.291009,121.175618,027-88118358,湖北省,027-88113618
深圳市福田区深南大道香蜜湖元瑞汽车展场 A1-B号,vico,深圳市,深圳市华熙汽车销售服务有限公司福田分公司,22.556259,114.036371,0755-22202239,广东省,0755-83713666
深圳市宝安区福永街道黄埔路136号,vico,深圳市,深圳市鹏城华熙汽车销售服务有限公司,22.732497,113.842625,0755-25139880,广东省,0755-29353333
